DATE;CODE;RAW DATE;DAY;MONTH;YEAR;VALUE (R$ ou u.m.c.)
2008-08-08;GM366_ERC366;2008-08-08T00:00:00-03:00;8;8;2008;1,6128
2008-08-09;GM366_ERC366;2008-08-09T00:00:00-03:00;9;8;2008;
2008-08-10;GM366_ERC366;2008-08-10T00:00:00-03:00;10;8;2008;
2008-08-11;GM366_ERC366;2008-08-11T00:00:00-03:00;11;8;2008;1,614
2008-08-12;GM366_ERC366;2008-08-12T00:00:00-03:00;12;8;2008;1,6153
2008-08-13;GM366_ERC366;2008-08-13T00:00:00-03:00;13;8;2008;1,6203
2008-08-14;GM366_ERC366;2008-08-14T00:00:00-03:00;14;8;2008;1,6196
2008-08-15;GM366_ERC366;2008-08-15T00:00:00-03:00;15;8;2008;1,6381
2008-08-16;GM366_ERC366;2008-08-16T00:00:00-03:00;16;8;2008;
2008-08-17;GM366_ERC366;2008-08-17T00:00:00-03:00;17;8;2008;
2008-08-18;GM366_ERC366;2008-08-18T00:00:00-03:00;18;8;2008;1,6341
2008-08-19;GM366_ERC366;2008-08-19T00:00:00-03:00;19;8;2008;1,6335
2008-08-20;GM366_ERC366;2008-08-20T00:00:00-03:00;20;8;2008;1,6199
2008-08-21;GM366_ERC366;2008-08-21T00:00:00-03:00;21;8;2008;1,6135
2008-08-22;GM366_ERC366;2008-08-22T00:00:00-03:00;22;8;2008;1,6209
2008-08-23;GM366_ERC366;2008-08-23T00:00:00-03:00;23;8;2008;
2008-08-24;GM366_ERC366;2008-08-24T00:00:00-03:00;24;8;2008;
2008-08-25;GM366_ERC366;2008-08-25T00:00:00-03:00;25;8;2008;1,6267
2008-08-26;GM366_ERC366;2008-08-26T00:00:00-03:00;26;8;2008;1,6367
2008-08-27;GM366_ERC366;2008-08-27T00:00:00-03:00;27;8;2008;1,6205
2008-08-28;GM366_ERC366;2008-08-28T00:00:00-03:00;28;8;2008;1,6254
2008-08-29;GM366_ERC366;2008-08-29T00:00:00-03:00;29;8;2008;1,6336
2008-08-30;GM366_ERC366;2008-08-30T00:00:00-03:00;30;8;2008;
2008-08-31;GM366_ERC366;2008-08-31T00:00:00-03:00;31;8;2008;
2008-09-01;GM366_ERC366;2008-09-01T00:00:00-03:00;1;9;2008;1,6439
2008-09-02;GM366_ERC366;2008-09-02T00:00:00-03:00;2;9;2008;1,6594
2008-09-03;GM366_ERC366;2008-09-03T00:00:00-03:00;3;9;2008;1,672
2008-09-04;GM366_ERC366;2008-09-04T00:00:00-03:00;4;9;2008;1,7002
2008-09-05;GM366_ERC366;2008-09-05T00:00:00-03:00;5;9;2008;1,7297
2008-09-06;GM366_ERC366;2008-09-06T00:00:00-03:00;6;9;2008;
2008-09-07;GM366_ERC366;2008-09-07T00:00:00-03:00;7;9;2008;
2008-09-08;GM366_ERC366;2008-09-08T00:00:00-03:00;8;9;2008;1,7274
2008-09-09;GM366_ERC366;2008-09-09T00:00:00-03:00;9;9;2008;1,7536
2008-09-10;GM366_ERC366;2008-09-10T00:00:00-03:00;10;9;2008;1,785
2008-09-11;GM366_ERC366;2008-09-11T00:00:00-03:00;11;9;2008;1,8247
2008-09-12;GM366_ERC366;2008-09-12T00:00:00-03:00;12;9;2008;1,7904
2008-09-13;GM366_ERC366;2008-09-13T00:00:00-03:00;13;9;2008;
2008-09-14;GM366_ERC366;2008-09-14T00:00:00-03:00;14;9;2008;
2008-09-15;GM366_ERC366;2008-09-15T00:00:00-03:00;15;9;2008;1,8117
2008-09-16;GM366_ERC366;2008-09-16T00:00:00-03:00;16;9;2008;1,8402
2008-09-17;GM366_ERC366;2008-09-17T00:00:00-03:00;17;9;2008;1,8652
2008-09-18;GM366_ERC366;2008-09-18T00:00:00-03:00;18;9;2008;1,9151
2008-09-19;GM366_ERC366;2008-09-19T00:00:00-03:00;19;9;2008;1,839
2008-09-20;GM366_ERC366;2008-09-20T00:00:00-03:00;20;9;2008;
2008-09-21;GM366_ERC366;2008-09-21T00:00:00-03:00;21;9;2008;
2008-09-22;GM366_ERC366;2008-09-22T00:00:00-03:00;22;9;2008;1,7981
2008-09-23;GM366_ERC366;2008-09-23T00:00:00-03:00;23;9;2008;1,8234
2008-09-24;GM366_ERC366;2008-09-24T00:00:00-03:00;24;9;2008;1,8437
2008-09-25;GM366_ERC366;2008-09-25T00:00:00-03:00;25;9;2008;1,8269
2008-09-26;GM366_ERC366;2008-09-26T00:00:00-03:00;26;9;2008;1,8547
2008-09-27;GM366_ERC366;2008-09-27T00:00:00-03:00;27;9;2008;
2008-09-28;GM366_ERC366;2008-09-28T00:00:00-03:00;28;9;2008;
2008-09-29;GM366_ERC366;2008-09-29T00:00:00-03:00;29;9;2008;1,9551
2008-09-30;GM366_ERC366;2008-09-30T00:00:00-03:00;30;9;2008;1,9135
2008-10-01;GM366_ERC366;2008-10-01T00:00:00-03:00;1;10;2008;1,9205
2008-10-02;GM366_ERC366;2008-10-02T00:00:00-03:00;2;10;2008;2,0073
2008-10-03;GM366_ERC366;2008-10-03T00:00:00-03:00;3;10;2008;2,0532
2008-10-04;GM366_ERC366;2008-10-04T00:00:00-03:00;4;10;2008;
2008-10-05;GM366_ERC366;2008-10-05T00:00:00-03:00;5;10;2008;
2008-10-06;GM366_ERC366;2008-10-06T00:00:00-03:00;6;10;2008;2,1761
2008-10-07;GM366_ERC366;2008-10-07T00:00:00-03:00;7;10;2008;2,1875
2008-10-08;GM366_ERC366;2008-10-08T00:00:00-03:00;8;10;2008;2,3916
2008-10-09;GM366_ERC366;2008-10-09T00:00:00-03:00;9;10;2008;2,181
2008-10-10;GM366_ERC366;2008-10-10T00:00:00-03:00;10;10;2008;2,2872
2008-10-11;GM366_ERC366;2008-10-11T00:00:00-03:00;11;10;2008;
2008-10-12;GM366_ERC366;2008-10-12T00:00:00-03:00;12;10;2008;
2008-10-13;GM366_ERC366;2008-10-13T00:00:00-03:00;13;10;2008;2,1554
2008-10-14;GM366_ERC366;2008-10-14T00:00:00-03:00;14;10;2008;2,0781
2008-10-15;GM366_ERC366;2008-10-15T00:00:00-03:00;15;10;2008;2,1543
2008-10-16;GM366_ERC366;2008-10-16T00:00:00-03:00;16;10;2008;2,1846
2008-10-17;GM366_ERC366;2008-10-17T00:00:00-03:00;17;10;2008;2,1012
2008-10-18;GM366_ERC366;2008-10-18T00:00:00-03:00;18;10;2008;
2008-10-19;GM366_ERC366;2008-10-19T00:00:00-03:00;19;10;2008;
2008-10-20;GM366_ERC366;2008-10-20T00:00:00-02:00;20;10;2008;2,1166
2008-10-21;GM366_ERC366;2008-10-21T00:00:00-02:00;21;10;2008;2,1933
2008-10-22;GM366_ERC366;2008-10-22T00:00:00-02:00;22;10;2008;2,3642
2008-10-23;GM366_ERC366;2008-10-23T00:00:00-02:00;23;10;2008;2,3139
2008-10-24;GM366_ERC366;2008-10-24T00:00:00-02:00;24;10;2008;2,3104
2008-10-25;GM366_ERC366;2008-10-25T00:00:00-02:00;25;10;2008;
2008-10-26;GM366_ERC366;2008-10-26T00:00:00-02:00;26;10;2008;
2008-10-27;GM366_ERC366;2008-10-27T00:00:00-02:00;27;10;2008;2,2516
2008-10-28;GM366_ERC366;2008-10-28T00:00:00-02:00;28;10;2008;2,1692
2008-10-29;GM366_ERC366;2008-10-29T00:00:00-02:00;29;10;2008;2,1312
2008-10-30;GM366_ERC366;2008-10-30T00:00:00-02:00;30;10;2008;2,1143
2008-10-31;GM366_ERC366;2008-10-31T00:00:00-02:00;31;10;2008;2,1145
2008-11-01;GM366_ERC366;2008-11-01T00:00:00-02:00;1;11;2008;
2008-11-02;GM366_ERC366;2008-11-02T00:00:00-02:00;2;11;2008;
2008-11-03;GM366_ERC366;2008-11-03T00:00:00-02:00;3;11;2008;2,181
2008-11-04;GM366_ERC366;2008-11-04T00:00:00-02:00;4;11;2008;2,1219
2008-11-05;GM366_ERC366;2008-11-05T00:00:00-02:00;5;11;2008;2,1202
2008-11-06;GM366_ERC366;2008-11-06T00:00:00-02:00;6;11;2008;2,1585
2008-11-07;GM366_ERC366;2008-11-07T00:00:00-02:00;7;11;2008;2,1605
2008-11-08;GM366_ERC366;2008-11-08T00:00:00-02:00;8;11;2008;
2008-11-09;GM366_ERC366;2008-11-09T00:00:00-02:00;9;11;2008;
2008-11-10;GM366_ERC366;2008-11-10T00:00:00-02:00;10;11;2008;2,1327
2008-11-11;GM366_ERC366;2008-11-11T00:00:00-02:00;11;11;2008;2,2002
2008-11-12;GM366_ERC366;2008-11-12T00:00:00-02:00;12;11;2008;2,2624
2008-11-13;GM366_ERC366;2008-11-13T00:00:00-02:00;13;11;2008;2,3306
2008-11-14;GM366_ERC366;2008-11-14T00:00:00-02:00;14;11;2008;2,2792
2008-11-15;GM366_ERC366;2008-11-15T00:00:00-02:00;15;11;2008;
2008-11-16;GM366_ERC366;2008-11-16T00:00:00-02:00;16;11;2008;
2008-11-17;GM366_ERC366;2008-11-17T00:00:00-02:00;17;11;2008;2,2932
2008-11-18;GM366_ERC366;2008-11-18T00:00:00-02:00;18;11;2008;2,2988
2008-11-19;GM366_ERC366;2008-11-19T00:00:00-02:00;19;11;2008;2,3758
2008-11-20;GM366_ERC366;2008-11-20T00:00:00-02:00;20;11;2008;2,3954
2008-11-21;GM366_ERC366;2008-11-21T00:00:00-02:00;21;11;2008;2,4269
2008-11-22;GM366_ERC366;2008-11-22T00:00:00-02:00;22;11;2008;
2008-11-23;GM366_ERC366;2008-11-23T00:00:00-02:00;23;11;2008;
2008-11-24;GM366_ERC366;2008-11-24T00:00:00-02:00;24;11;2008;2,3492
2008-11-25;GM366_ERC366;2008-11-25T00:00:00-02:00;25;11;2008;2,3048
2008-11-26;GM366_ERC366;2008-11-26T00:00:00-02:00;26;11;2008;2,3213
2008-11-27;GM366_ERC366;2008-11-27T00:00:00-02:00;27;11;2008;2,2649
2008-11-28;GM366_ERC366;2008-11-28T00:00:00-02:00;28;11;2008;2,3323
2008-11-29;GM366_ERC366;2008-11-29T00:00:00-02:00;29;11;2008;
2008-11-30;GM366_ERC366;2008-11-30T00:00:00-02:00;30;11;2008;
2008-12-01;GM366_ERC366;2008-12-01T00:00:00-02:00;1;12;2008;2,3557
2008-12-02;GM366_ERC366;2008-12-02T00:00:00-02:00;2;12;2008;2,3449
2008-12-03;GM366_ERC366;2008-12-03T00:00:00-02:00;3;12;2008;2,4205
2008-12-04;GM366_ERC366;2008-12-04T00:00:00-02:00;4;12;2008;2,4897
2008-12-05;GM366_ERC366;2008-12-05T00:00:00-02:00;5;12;2008;2,4996
2008-12-06;GM366_ERC366;2008-12-06T00:00:00-02:00;6;12;2008;
2008-12-07;GM366_ERC366;2008-12-07T00:00:00-02:00;7;12;2008;
2008-12-08;GM366_ERC366;2008-12-08T00:00:00-02:00;8;12;2008;2,4681
2008-12-09;GM366_ERC366;2008-12-09T00:00:00-02:00;9;12;2008;2,4821
2008-12-10;GM366_ERC366;2008-12-10T00:00:00-02:00;10;12;2008;2,4675
2008-12-11;GM366_ERC366;2008-12-11T00:00:00-02:00;11;12;2008;2,3389
2008-12-12;GM366_ERC366;2008-12-12T00:00:00-02:00;12;12;2008;2,3912
2008-12-13;GM366_ERC366;2008-12-13T00:00:00-02:00;13;12;2008;
2008-12-14;GM366_ERC366;2008-12-14T00:00:00-02:00;14;12;2008;
2008-12-15;GM366_ERC366;2008-12-15T00:00:00-02:00;15;12;2008;2,3682
2008-12-16;GM366_ERC366;2008-12-16T00:00:00-02:00;16;12;2008;2,3775
2008-12-17;GM366_ERC366;2008-12-17T00:00:00-02:00;17;12;2008;2,3568
2008-12-18;GM366_ERC366;2008-12-18T00:00:00-02:00;18;12;2008;2,3564
2008-12-19;GM366_ERC366;2008-12-19T00:00:00-02:00;19;12;2008;2,3851
2008-12-20;GM366_ERC366;2008-12-20T00:00:00-02:00;20;12;2008;
2008-12-21;GM366_ERC366;2008-12-21T00:00:00-02:00;21;12;2008;
2008-12-22;GM366_ERC366;2008-12-22T00:00:00-02:00;22;12;2008;2,3732
2008-12-23;GM366_ERC366;2008-12-23T00:00:00-02:00;23;12;2008;2,3821
2008-12-24;GM366_ERC366;2008-12-24T00:00:00-02:00;24;12;2008;2,3743
2008-12-25;GM366_ERC366;2008-12-25T00:00:00-02:00;25;12;2008;
2008-12-26;GM366_ERC366;2008-12-26T00:00:00-02:00;26;12;2008;2,3605
2008-12-27;GM366_ERC366;2008-12-27T00:00:00-02:00;27;12;2008;
2008-12-28;GM366_ERC366;2008-12-28T00:00:00-02:00;28;12;2008;
2008-12-29;GM366_ERC366;2008-12-29T00:00:00-02:00;29;12;2008;2,3948
2008-12-30;GM366_ERC366;2008-12-30T00:00:00-02:00;30;12;2008;2,3362
2008-12-31;GM366_ERC366;2008-12-31T00:00:00-02:00;31;12;2008;2,3362
2009-01-01;GM366_ERC366;2009-01-01T00:00:00-02:00;1;1;2009;
2009-01-02;GM366_ERC366;2009-01-02T00:00:00-02:00;2;1;2009;2,329
2009-01-03;GM366_ERC366;2009-01-03T00:00:00-02:00;3;1;2009;
2009-01-04;GM366_ERC366;2009-01-04T00:00:00-02:00;4;1;2009;
2009-01-05;GM366_ERC366;2009-01-05T00:00:00-02:00;5;1;2009;2,2772
2009-01-06;GM366_ERC366;2009-01-06T00:00:00-02:00;6;1;2009;2,1881
2009-01-07;GM366_ERC366;2009-01-07T00:00:00-02:00;7;1;2009;2,2166
2009-01-08;GM366_ERC366;2009-01-08T00:00:00-02:00;8;1;2009;2,2675
2009-01-09;GM366_ERC366;2009-01-09T00:00:00-02:00;9;1;2009;2,2859
2009-01-10;GM366_ERC366;2009-01-10T00:00:00-02:00;10;1;2009;
2009-01-11;GM366_ERC366;2009-01-11T00:00:00-02:00;11;1;2009;
2009-01-12;GM366_ERC366;2009-01-12T00:00:00-02:00;12;1;2009;2,2961
2009-01-13;GM366_ERC366;2009-01-13T00:00:00-02:00;13;1;2009;2,3075
2009-01-14;GM366_ERC366;2009-01-14T00:00:00-02:00;14;1;2009;2,3333
2009-01-15;GM366_ERC366;2009-01-15T00:00:00-02:00;15;1;2009;2,3795
2009-01-16;GM366_ERC366;2009-01-16T00:00:00-02:00;16;1;2009;2,324
2009-01-17;GM366_ERC366;2009-01-17T00:00:00-02:00;17;1;2009;
2009-01-18;GM366_ERC366;2009-01-18T00:00:00-02:00;18;1;2009;
2009-01-19;GM366_ERC366;2009-01-19T00:00:00-02:00;19;1;2009;2,3298
2009-01-20;GM366_ERC366;2009-01-20T00:00:00-02:00;20;1;2009;2,354
2009-01-21;GM366_ERC366;2009-01-21T00:00:00-02:00;21;1;2009;2,3536
2009-01-22;GM366_ERC366;2009-01-22T00:00:00-02:00;22;1;2009;2,3291
2009-01-23;GM366_ERC366;2009-01-23T00:00:00-02:00;23;1;2009;2,356
2009-01-24;GM366_ERC366;2009-01-24T00:00:00-02:00;24;1;2009;
2009-01-25;GM366_ERC366;2009-01-25T00:00:00-02:00;25;1;2009;
2009-01-26;GM366_ERC366;2009-01-26T00:00:00-02:00;26;1;2009;2,3141
2009-01-27;GM366_ERC366;2009-01-27T00:00:00-02:00;27;1;2009;2,3101
2009-01-28;GM366_ERC366;2009-01-28T00:00:00-02:00;28;1;2009;2,2974
2009-01-29;GM366_ERC366;2009-01-29T00:00:00-02:00;29;1;2009;2,2753
2009-01-30;GM366_ERC366;2009-01-30T00:00:00-02:00;30;1;2009;2,3154
2009-01-31;GM366_ERC366;2009-01-31T00:00:00-02:00;31;1;2009;
2009-02-01;GM366_ERC366;2009-02-01T00:00:00-02:00;1;2;2009;
2009-02-02;GM366_ERC366;2009-02-02T00:00:00-02:00;2;2;2009;2,3467
2009-02-03;GM366_ERC366;2009-02-03T00:00:00-02:00;3;2;2009;2,3136
2009-02-04;GM366_ERC366;2009-02-04T00:00:00-02:00;4;2;2009;2,2986
2009-02-05;GM366_ERC366;2009-02-05T00:00:00-02:00;5;2;2009;2,3057
2009-02-06;GM366_ERC366;2009-02-06T00:00:00-02:00;6;2;2009;2,265
2009-02-07;GM366_ERC366;2009-02-07T00:00:00-02:00;7;2;2009;
2009-02-08;GM366_ERC366;2009-02-08T00:00:00-02:00;8;2;2009;
2009-02-09;GM366_ERC366;2009-02-09T00:00:00-02:00;9;2;2009;2,2438
2009-02-10;GM366_ERC366;2009-02-10T00:00:00-02:00;10;2;2009;2,252
2009-02-11;GM366_ERC366;2009-02-11T00:00:00-02:00;11;2;2009;2,2862
2009-02-12;GM366_ERC366;2009-02-12T00:00:00-02:00;12;2;2009;2,2901
2009-02-13;GM366_ERC366;2009-02-13T00:00:00-02:00;13;2;2009;2,2672
2009-02-14;GM366_ERC366;2009-02-14T00:00:00-02:00;14;2;2009;
2009-02-15;GM366_ERC366;2009-02-15T00:00:00-03:00;15;2;2009;
2009-02-16;GM366_ERC366;2009-02-16T00:00:00-03:00;16;2;2009;2,2711
2009-02-17;GM366_ERC366;2009-02-17T00:00:00-03:00;17;2;2009;2,3123
2009-02-18;GM366_ERC366;2009-02-18T00:00:00-03:00;18;2;2009;2,3388
2009-02-19;GM366_ERC366;2009-02-19T00:00:00-03:00;19;2;2009;2,3241
2009-02-20;GM366_ERC366;2009-02-20T00:00:00-03:00;20;2;2009;2,3908
2009-02-21;GM366_ERC366;2009-02-21T00:00:00-03:00;21;2;2009;
2009-02-22;GM366_ERC366;2009-02-22T00:00:00-03:00;22;2;2009;
2009-02-23;GM366_ERC366;2009-02-23T00:00:00-03:00;23;2;2009;
2009-02-24;GM366_ERC366;2009-02-24T00:00:00-03:00;24;2;2009;
2009-02-25;GM366_ERC366;2009-02-25T00:00:00-03:00;25;2;2009;2,3806
2009-02-26;GM366_ERC366;2009-02-26T00:00:00-03:00;26;2;2009;2,3495
2009-02-27;GM366_ERC366;2009-02-27T00:00:00-03:00;27;2;2009;2,3776
2009-02-28;GM366_ERC366;2009-02-28T00:00:00-03:00;28;2;2009;
2009-03-01;GM366_ERC366;2009-03-01T00:00:00-03:00;1;3;2009;
2009-03-02;GM366_ERC366;2009-03-02T00:00:00-03:00;2;3;2009;2,4113
2009-03-03;GM366_ERC366;2009-03-03T00:00:00-03:00;3;3;2009;2,421
2009-03-04;GM366_ERC366;2009-03-04T00:00:00-03:00;4;3;2009;2,3909
2009-03-05;GM366_ERC366;2009-03-05T00:00:00-03:00;5;3;2009;2,3814
2009-03-06;GM366_ERC366;2009-03-06T00:00:00-03:00;6;3;2009;2,376
2009-03-07;GM366_ERC366;2009-03-07T00:00:00-03:00;7;3;2009;
2009-03-08;GM366_ERC366;2009-03-08T00:00:00-03:00;8;3;2009;
2009-03-09;GM366_ERC366;2009-03-09T00:00:00-03:00;9;3;2009;2,3773
2009-03-10;GM366_ERC366;2009-03-10T00:00:00-03:00;10;3;2009;2,3507
2009-03-11;GM366_ERC366;2009-03-11T00:00:00-03:00;11;3;2009;2,3358
2009-03-12;GM366_ERC366;2009-03-12T00:00:00-03:00;12;3;2009;2,315
2009-03-13;GM366_ERC366;2009-03-13T00:00:00-03:00;13;3;2009;2,3004
2009-03-14;GM366_ERC366;2009-03-14T00:00:00-03:00;14;3;2009;
2009-03-15;GM366_ERC366;2009-03-15T00:00:00-03:00;15;3;2009;
2009-03-16;GM366_ERC366;2009-03-16T00:00:00-03:00;16;3;2009;2,2697
2009-03-17;GM366_ERC366;2009-03-17T00:00:00-03:00;17;3;2009;2,2825
2009-03-18;GM366_ERC366;2009-03-18T00:00:00-03:00;18;3;2009;2,2798
2009-03-19;GM366_ERC366;2009-03-19T00:00:00-03:00;19;3;2009;2,2371
2009-03-20;GM366_ERC366;2009-03-20T00:00:00-03:00;20;3;2009;2,2559
2009-03-21;GM366_ERC366;2009-03-21T00:00:00-03:00;21;3;2009;
2009-03-22;GM366_ERC366;2009-03-22T00:00:00-03:00;22;3;2009;
2009-03-23;GM366_ERC366;2009-03-23T00:00:00-03:00;23;3;2009;2,2497
2009-03-24;GM366_ERC366;2009-03-24T00:00:00-03:00;24;3;2009;2,2559
2009-03-25;GM366_ERC366;2009-03-25T00:00:00-03:00;25;3;2009;2,2427
2009-03-26;GM366_ERC366;2009-03-26T00:00:00-03:00;26;3;2009;2,2367
2009-03-27;GM366_ERC366;2009-03-27T00:00:00-03:00;27;3;2009;2,2737
2009-03-28;GM366_ERC366;2009-03-28T00:00:00-03:00;28;3;2009;
2009-03-29;GM366_ERC366;2009-03-29T00:00:00-03:00;29;3;2009;
2009-03-30;GM366_ERC366;2009-03-30T00:00:00-03:00;30;3;2009;2,3289
2009-03-31;GM366_ERC366;2009-03-31T00:00:00-03:00;31;3;2009;2,3144
2009-04-01;GM366_ERC366;2009-04-01T00:00:00-03:00;1;4;2009;2,2891
2009-04-02;GM366_ERC366;2009-04-02T00:00:00-03:00;2;4;2009;2,2347
2009-04-03;GM366_ERC366;2009-04-03T00:00:00-03:00;3;4;2009;2,2064
2009-04-04;GM366_ERC366;2009-04-04T00:00:00-03:00;4;4;2009;
2009-04-05;GM366_ERC366;2009-04-05T00:00:00-03:00;5;4;2009;
2009-04-06;GM366_ERC366;2009-04-06T00:00:00-03:00;6;4;2009;2,2244
2009-04-07;GM366_ERC366;2009-04-07T00:00:00-03:00;7;4;2009;2,2241
2009-04-08;GM366_ERC366;2009-04-08T00:00:00-03:00;8;4;2009;2,2006
2009-04-09;GM366_ERC366;2009-04-09T00:00:00-03:00;9;4;2009;2,1758
2009-04-10;GM366_ERC366;2009-04-10T00:00:00-03:00;10;4;2009;
2009-04-11;GM366_ERC366;2009-04-11T00:00:00-03:00;11;4;2009;
2009-04-12;GM366_ERC366;2009-04-12T00:00:00-03:00;12;4;2009;
2009-04-13;GM366_ERC366;2009-04-13T00:00:00-03:00;13;4;2009;2,1691
2009-04-14;GM366_ERC366;2009-04-14T00:00:00-03:00;14;4;2009;2,1868
2009-04-15;GM366_ERC366;2009-04-15T00:00:00-03:00;15;4;2009;2,1984
2009-04-16;GM366_ERC366;2009-04-16T00:00:00-03:00;16;4;2009;2,1783
2009-04-17;GM366_ERC366;2009-04-17T00:00:00-03:00;17;4;2009;2,1856
2009-04-18;GM366_ERC366;2009-04-18T00:00:00-03:00;18;4;2009;
2009-04-19;GM366_ERC366;2009-04-19T00:00:00-03:00;19;4;2009;
2009-04-20;GM366_ERC366;2009-04-20T00:00:00-03:00;20;4;2009;2,2342
2009-04-21;GM366_ERC366;2009-04-21T00:00:00-03:00;21;4;2009;
2009-04-22;GM366_ERC366;2009-04-22T00:00:00-03:00;22;4;2009;2,212
2009-04-23;GM366_ERC366;2009-04-23T00:00:00-03:00;23;4;2009;2,2099
2009-04-24;GM366_ERC366;2009-04-24T00:00:00-03:00;24;4;2009;2,1925
2009-04-25;GM366_ERC366;2009-04-25T00:00:00-03:00;25;4;2009;
2009-04-26;GM366_ERC366;2009-04-26T00:00:00-03:00;26;4;2009;
2009-04-27;GM366_ERC366;2009-04-27T00:00:00-03:00;27;4;2009;2,2157
2009-04-28;GM366_ERC366;2009-04-28T00:00:00-03:00;28;4;2009;2,2029
2009-04-29;GM366_ERC366;2009-04-29T00:00:00-03:00;29;4;2009;2,183
2009-04-30;GM366_ERC366;2009-04-30T00:00:00-03:00;30;4;2009;2,1775
2009-05-01;GM366_ERC366;2009-05-01T00:00:00-03:00;1;5;2009;
2009-05-02;GM366_ERC366;2009-05-02T00:00:00-03:00;2;5;2009;
2009-05-03;GM366_ERC366;2009-05-03T00:00:00-03:00;3;5;2009;
2009-05-04;GM366_ERC366;2009-05-04T00:00:00-03:00;4;5;2009;2,1361
2009-05-05;GM366_ERC366;2009-05-05T00:00:00-03:00;5;5;2009;2,1468
2009-05-06;GM366_ERC366;2009-05-06T00:00:00-03:00;6;5;2009;2,1205
2009-05-07;GM366_ERC366;2009-05-07T00:00:00-03:00;7;5;2009;2,0976
2009-05-08;GM366_ERC366;2009-05-08T00:00:00-03:00;8;5;2009;2,0742
2009-05-09;GM366_ERC366;2009-05-09T00:00:00-03:00;9;5;2009;
2009-05-10;GM366_ERC366;2009-05-10T00:00:00-03:00;10;5;2009;
2009-05-11;GM366_ERC366;2009-05-11T00:00:00-03:00;11;5;2009;2,0571
2009-05-12;GM366_ERC366;2009-05-12T00:00:00-03:00;12;5;2009;2,0641
2009-05-13;GM366_ERC366;2009-05-13T00:00:00-03:00;13;5;2009;2,0984
2009-05-14;GM366_ERC366;2009-05-14T00:00:00-03:00;14;5;2009;2,0921
2009-05-15;GM366_ERC366;2009-05-15T00:00:00-03:00;15;5;2009;2,0754
2009-05-16;GM366_ERC366;2009-05-16T00:00:00-03:00;16;5;2009;
2009-05-17;GM366_ERC366;2009-05-17T00:00:00-03:00;17;5;2009;
2009-05-18;GM366_ERC366;2009-05-18T00:00:00-03:00;18;5;2009;2,0776
2009-05-19;GM366_ERC366;2009-05-19T00:00:00-03:00;19;5;2009;2,048
2009-05-20;GM366_ERC366;2009-05-20T00:00:00-03:00;20;5;2009;2,0191
2009-05-21;GM366_ERC366;2009-05-21T00:00:00-03:00;21;5;2009;2,0256
2009-05-22;GM366_ERC366;2009-05-22T00:00:00-03:00;22;5;2009;2,0271
2009-05-23;GM366_ERC366;2009-05-23T00:00:00-03:00;23;5;2009;
2009-05-24;GM366_ERC366;2009-05-24T00:00:00-03:00;24;5;2009;
2009-05-25;GM366_ERC366;2009-05-25T00:00:00-03:00;25;5;2009;2,0226
2009-05-26;GM366_ERC366;2009-05-26T00:00:00-03:00;26;5;2009;2,0253
2009-05-27;GM366_ERC366;2009-05-27T00:00:00-03:00;27;5;2009;2,0087
2009-05-28;GM366_ERC366;2009-05-28T00:00:00-03:00;28;5;2009;2,0136
2009-05-29;GM366_ERC366;2009-05-29T00:00:00-03:00;29;5;2009;1,9722
2009-05-30;GM366_ERC366;2009-05-30T00:00:00-03:00;30;5;2009;
2009-05-31;GM366_ERC366;2009-05-31T00:00:00-03:00;31;5;2009;
2009-06-01;GM366_ERC366;2009-06-01T00:00:00-03:00;1;6;2009;1,9432
2009-06-02;GM366_ERC366;2009-06-02T00:00:00-03:00;2;6;2009;1,9362
2009-06-03;GM366_ERC366;2009-06-03T00:00:00-03:00;3;6;2009;1,9592
2009-06-04;GM366_ERC366;2009-06-04T00:00:00-03:00;4;6;2009;1,9489
2009-06-05;GM366_ERC366;2009-06-05T00:00:00-03:00;5;6;2009;1,9526
2009-06-06;GM366_ERC366;2009-06-06T00:00:00-03:00;6;6;2009;
2009-06-07;GM366_ERC366;2009-06-07T00:00:00-03:00;7;6;2009;
2009-06-08;GM366_ERC366;2009-06-08T00:00:00-03:00;8;6;2009;1,9696
2009-06-09;GM366_ERC366;2009-06-09T00:00:00-03:00;9;6;2009;1,9377
2009-06-10;GM366_ERC366;2009-06-10T00:00:00-03:00;10;6;2009;1,9466
2009-06-11;GM366_ERC366;2009-06-11T00:00:00-03:00;11;6;2009;
2009-06-12;GM366_ERC366;2009-06-12T00:00:00-03:00;12;6;2009;1,9293
2009-06-13;GM366_ERC366;2009-06-13T00:00:00-03:00;13;6;2009;
2009-06-14;GM366_ERC366;2009-06-14T00:00:00-03:00;14;6;2009;
2009-06-15;GM366_ERC366;2009-06-15T00:00:00-03:00;15;6;2009;1,945
2009-06-16;GM366_ERC366;2009-06-16T00:00:00-03:00;16;6;2009;1,9453
2009-06-17;GM366_ERC366;2009-06-17T00:00:00-03:00;17;6;2009;1,9776
2009-06-18;GM366_ERC366;2009-06-18T00:00:00-03:00;18;6;2009;1,9701
2009-06-19;GM366_ERC366;2009-06-19T00:00:00-03:00;19;6;2009;1,9584
2009-06-20;GM366_ERC366;2009-06-20T00:00:00-03:00;20;6;2009;
2009-06-21;GM366_ERC366;2009-06-21T00:00:00-03:00;21;6;2009;
2009-06-22;GM366_ERC366;2009-06-22T00:00:00-03:00;22;6;2009;2,0066
